continent.country.region,Freq,continent,country,region,iso2c,iso3c,latitude_country,longitude_country,latitude_region,longitude_region,locality_revgeo,administrative_area_level_1_revgeo,administrative_area_level_2_revgeo,country_revgeo,state_revgeo_natearth,country_revgeo_natearth,,
South America / Ecuador / Imbabura,145,South America,Ecuador,Imbabura,EC,ECU,-1.42381949,-78.75203573,0.3499768,-78.1260129,Ibarra,Imbabura,Ibarra,Ecuador,Imbabura,Ecuador,TRUE,
South America / Ecuador / Loja,34,South America,Ecuador,Loja,EC,ECU,-1.42381949,-78.75203573,-4.0078909,-79.2112769,NA,Loja,Loja,Ecuador,Loja,Ecuador,TRUE,
South America / Ecuador / Los Rios,127,South America,Ecuador,Los Rios,EC,ECU,-1.42381949,-78.75203573,-1.0230607,-79.4608897,NA,Los Ríos,Quevedo,Ecuador,Los Ríos,Ecuador,TRUE,
South America / Ecuador / Los Ríos,38,South America,Ecuador,Los Ríos,EC,ECU,-1.42381949,-78.75203573,-1.0230607,-79.4608897,NA,Los Ríos,Quevedo,Ecuador,Los Ríos,Ecuador,TRUE,
South America / Ecuador / Machala,1,South America,Ecuador,Machala,EC,ECU,-1.42381949,-78.75203573,-3.2581112,-79.9553924,NA,El Oro,Machala,Ecuador,El Oro,Ecuador,TRUE,
South America / Ecuador / Manabi,379,South America,Ecuador,Manabi,EC,ECU,-1.42381949,-78.75203573,-1.0543434,-80.452644,Portoviejo,Manabí,Portoviejo,Ecuador,Manabí,Ecuador,TRUE,
South America / Ecuador / Manabí,62,South America,Ecuador,Manabí,EC,ECU,-1.42381949,-78.75203573,-1.0543434,-80.452644,Portoviejo,Manabí,Portoviejo,Ecuador,Manabí,Ecuador,TRUE,
South America / Ecuador / Morona Santiago,85,South America,Ecuador,Morona Santiago,EC,ECU,-1.42381949,-78.75203573,-2.3051062,-78.1146866,Macas,Morona-Santiago,Morona,Ecuador,Morona-Santiago,Ecuador,TRUE,
South America / Ecuador / napo,2,South America,Ecuador,napo,EC,ECU,-1.42381949,-78.75203573,-0.9955964,-77.8129684,Tena,Napo,Tena,Ecuador,Tungurahua,Ecuador,TRUE,
South America / Ecuador / Napo,69,South America,Ecuador,Napo,EC,ECU,-1.42381949,-78.75203573,-0.9955964,-77.8129684,Tena,Napo,Tena,Ecuador,Tungurahua,Ecuador,TRUE,
South America / Ecuador / Nueva Loja,2,South America,Ecuador,Nueva Loja,EC,ECU,-1.42381949,-78.75203573,0.0851034,-76.8940156,Nueva Loja,Sucumbios,Lago Agrio Canton,Ecuador,Sucumbíos,Ecuador,TRUE,
South America / Ecuador / Orellana,49,South America,Ecuador,Orellana,EC,ECU,-1.42381949,-78.75203573,-0.4545163,-76.9950286,Coca,Orellana,Francisco de Orellana,Ecuador,Orellana,Ecuador,TRUE,
South America / Ecuador / Pastaza,23,South America,Ecuador,Pastaza,EC,ECU,-1.42381949,-78.75203573,-1.4882265,-78.0031057,Puyo,Pastaza,Pastaza Canton,Ecuador,Pastaza,Ecuador,TRUE,
South America / Ecuador / Pichicha,17,South America,Ecuador,Pichicha,EC,ECU,-1.42381949,-78.75203573,-1.044331,-79.8268729,Pichincha,Manabí,NA,Ecuador,Manabí,Ecuador,TRUE,
South America / Ecuador / pichincha,1,South America,Ecuador,pichincha,EC,ECU,-1.42381949,-78.75203573,-1.044331,-79.8268729,Pichincha,Manabí,NA,Ecuador,Manabí,Ecuador,TRUE,
South America / Ecuador / Pichincha,671,South America,Ecuador,Pichincha,EC,ECU,-1.42381949,-78.75203573,-1.044331,-79.8268729,Pichincha,Manabí,NA,Ecuador,Manabí,Ecuador,TRUE,
South America / Ecuador / portoviejo,1,South America,Ecuador,portoviejo,EC,ECU,-1.42381949,-78.75203573,-1.054723,-80.4524903,Portoviejo,Manabí,Portoviejo,Ecuador,Manabí,Ecuador,TRUE,
South America / Ecuador / Portoviejo,10,South America,Ecuador,Portoviejo,EC,ECU,-1.42381949,-78.75203573,-1.054723,-80.4524903,Portoviejo,Manabí,Portoviejo,Ecuador,Manabí,Ecuador,TRUE,
South America / Ecuador / Quito,22,South America,Ecuador,Quito,EC,ECU,-1.42381949,-78.75203573,-0.1806532,-78.4678382,Quito,Pichincha,Metropolitan District of Quito,Ecuador,Pichincha,Ecuador,TRUE,
South America / Ecuador / Santa Elena,19,South America,Ecuador,Santa Elena,EC,ECU,-1.42381949,-78.75203573,-2.2268901,-80.8593845,Santa Elena,Santa Elena,NA,Ecuador,Santa Elena,Ecuador,TRUE,
South America / Ecuador / Santo Domingo,56,South America,Ecuador,Santo Domingo,EC,ECU,-1.42381949,-78.75203573,-0.2538414,-79.1763307,Santo Domingo,Santo Domingo de los Tsáchilas,Santo Domingo,Ecuador,Santo Domingo de los Tsáchilas,Ecuador,TRUE,
South America / Ecuador / Santo domingo de los tsachilas,13,South America,Ecuador,Santo domingo de los tsachilas,EC,ECU,-1.42381949,-78.75203573,-0.2521882,-79.1879383,Santo Domingo,Santo Domingo de los Tsachilas,Santo Domingo Canton,Ecuador,Santo Domingo de los Tsáchilas,Ecuador,TRUE,
South America / Ecuador / Santo Domingo de los Tsachilas,111,South America,Ecuador,Santo Domingo de los Tsachilas,EC,ECU,-1.42381949,-78.75203573,-0.2521882,-79.1879383,Santo Domingo,Santo Domingo de los Tsachilas,Santo Domingo Canton,Ecuador,Santo Domingo de los Tsáchilas,Ecuador,TRUE,
South America / Ecuador / Santo Domingo de Los Tsachilas,17,South America,Ecuador,Santo Domingo de Los Tsachilas,EC,ECU,-1.42381949,-78.75203573,-0.2521882,-79.1879383,Santo Domingo,Santo Domingo de los Tsachilas,Santo Domingo Canton,Ecuador,Santo Domingo de los Tsáchilas,Ecuador,TRUE,
South America / Ecuador / Santo Domingo De Los Tsachilas,11,South America,Ecuador,Santo Domingo De Los Tsachilas,EC,ECU,-1.42381949,-78.75203573,-0.2521882,-79.1879383,Santo Domingo,Santo Domingo de los Tsachilas,Santo Domingo Canton,Ecuador,Santo Domingo de los Tsáchilas,Ecuador,TRUE,
South America / Ecuador / Sucumbios,108,South America,Ecuador,Sucumbios,EC,ECU,-1.42381949,-78.75203573,0.0889231,-76.8897557,Nueva Loja,Sucumbios,Lago Agrio Canton,Ecuador,Sucumbíos,Ecuador,TRUE,
South America / Ecuador / Tena,1,South America,Ecuador,Tena,EC,ECU,-1.42381949,-78.75203573,-0.9962972,-77.8136035,Tena,Napo,Tena,Ecuador,Tungurahua,Ecuador,TRUE,
South America / Ecuador / Tungurahua,76,South America,Ecuador,Tungurahua,EC,ECU,-1.42381949,-78.75203573,-1.2635284,-78.5660852,NA,Tungurahua,Cantón Ambato,Ecuador,Napo,Ecuador,TRUE,
South America / Ecuador / Zamora-Chinchipe,4,South America,Ecuador,Zamora-Chinchipe,EC,ECU,-1.42381949,-78.75203573,-4.0655892,-78.9503525,Zamora,Zamora Chinchipe,Zamora Canton,Ecuador,Zamora Chinchipe,Ecuador,TRUE,
South America / French Guiana / Apatou,4,South America,French Guiana,Apatou,GF,GUF,3.92595718,-53.2484462,5.1539002,-54.3398834,Apatou,Arrondissement of St.-Laurent-du-Maroni,NA,French Guiana,French Guiana,Dhekelia Cantonment,FALSE,
South America / French Guiana / Awala Yalimapo,3,South America,French Guiana,Awala Yalimapo,GF,GUF,3.92595718,-53.2484462,5.6910455,-53.9324048,Awala-Yalimapo,Arrondissement of St.-Laurent-du-Maroni,NA,French Guiana,French Guiana,Dhekelia Cantonment,FALSE,
South America / French Guiana / Bellac,1,South America,French Guiana,Bellac,GF,GUF,3.92595718,-53.2484462,46.122228,1.051593,Bellac,Nouvelle-Aquitaine,Haute-Vienne,France,Haute-Vienne,Dhekelia Cantonment,FALSE,
South America / French Guiana / Boisseuil,1,South America,French Guiana,Boisseuil,GF,GUF,3.92595718,-53.2484462,45.7781697,1.3084453,Boisseuil,Nouvelle-Aquitaine,Haute-Vienne,France,Haute-Vienne,Dhekelia Cantonment,FALSE,
South America / French Guiana / C.S. St Georges Uf 4910,1,South America,French Guiana,C.S. St Georges Uf 4910,GF,GUF,3.92595718,-53.2484462,3.8925718,-51.807382,Saint-Georges,Arrondissement of Cayenne,NA,French Guiana,Amapá,Brazil,FALSE,
South America / French Guiana / Cacao,12,South America,French Guiana,Cacao,GF,GUF,3.92595718,-53.2484462,4.5489276,-52.491857,Roura,Arrondissement of Cayenne,NA,French Guiana,French Guiana,Dhekelia Cantonment,FALSE,
South America / French Guiana / Camopi,1,South America,French Guiana,Camopi,GF,GUF,3.92595718,-53.2484462,3.1660209,-52.3413819,Camopi,Arrondissement of Cayenne,NA,French Guiana,French Guiana,Dhekelia Cantonment,FALSE,
South America / French Guiana / Cayenne,815,South America,French Guiana,Cayenne,GF,GUF,3.92595718,-53.2484462,4.92242,-52.3134531,NA,Arrondissement of Cayenne,NA,French Guiana,French Guiana,Dhekelia Cantonment,FALSE,
South America / French Guiana / CAYENNE,37,South America,French Guiana,CAYENNE,GF,GUF,3.92595718,-53.2484462,4.92242,-52.3134531,NA,Arrondissement of Cayenne,NA,French Guiana,French Guiana,Dhekelia Cantonment,FALSE,
South America / French Guiana / Chalon Sur Saone,1,South America,French Guiana,Chalon Sur Saone,GF,GUF,3.92595718,-53.2484462,46.7822903,4.8537873,Chalon-sur-Saône,Bourgogne-Franche-Comté,Saône-et-Loire,France,Saône-et-Loire,Dhekelia Cantonment,FALSE,
South America / French Guiana / Cs Apatou,1,South America,French Guiana,Cs Apatou,GF,GUF,3.92595718,-53.2484462,5.1539002,-54.3398834,Apatou,Arrondissement of St.-Laurent-du-Maroni,NA,French Guiana,French Guiana,Dhekelia Cantonment,FALSE,
South America / French Guiana / Cs Cacao,1,South America,French Guiana,Cs Cacao,GF,GUF,3.92595718,-53.2484462,4.5489276,-52.491857,Roura,Arrondissement of Cayenne,NA,French Guiana,French Guiana,Dhekelia Cantonment,FALSE,
South America / French Guiana / Cs Maripasoula Uf 4810,1,South America,French Guiana,Cs Maripasoula Uf 4810,GF,GUF,3.92595718,-53.2484462,3.6567347,-54.0368688,Maripasoula,Arrondissement of St.-Laurent-du-Maroni,NA,French Guiana,French Guiana,Dhekelia Cantonment,FALSE,
South America / French Guiana / Grand Santi,8,South America,French Guiana,Grand Santi,GF,GUF,3.92595718,-53.2484462,4.2507342,-54.38225,Grand-Santi,Arrondissement of St.-Laurent-du-Maroni,NA,French Guiana,French Guiana,Dhekelia Cantonment,FALSE,
South America / French Guiana / Iracoubo,8,South America,French Guiana,Iracoubo,GF,GUF,3.92595718,-53.2484462,5.4809494,-53.2099707,Iracoubo,Arrondissement of Cayenne,NA,French Guiana,French Guiana,Dhekelia Cantonment,FALSE,
South America / French Guiana / Javouhey,5,South America,French Guiana,Javouhey,GF,GUF,3.92595718,-53.2484462,5.6055446,-53.8345983,Mana,Arrondissement of St.-Laurent-du-Maroni,NA,French Guiana,French Guiana,Dhekelia Cantonment,FALSE,
South America / French Guiana / Joseph Melvin,1,South America,French Guiana,Joseph Melvin,GF,GUF,3.92595718,-53.2484462,44.734137,0.3188494,Loubès-Bernac,Nouvelle-Aquitaine,Lot-et-Garonne,France,Lot-et-Garonne,Dhekelia Cantonment,FALSE,
South America / French Guiana / Kourou,198,South America,French Guiana,Kourou,GF,GUF,3.92595718,-53.2484462,5.1611312,-52.6493342,NA,Arrondissement of Cayenne,NA,French Guiana,French Guiana,Dhekelia Cantonment,FALSE,
South America / French Guiana / Macouria,40,South America,French Guiana,Macouria,GF,GUF,3.92595718,-53.2484462,4.9734877,-52.5105224,Macouria,Arrondissement of Cayenne,NA,French Guiana,French Guiana,Dhekelia Cantonment,FALSE,
South America / French Guiana / Macouria-Tonate,3,South America,French Guiana,Macouria-Tonate,GF,GUF,3.92595718,-53.2484462,4.9734877,-52.5105224,Macouria,Arrondissement of Cayenne,NA,French Guiana,French Guiana,Dhekelia Cantonment,FALSE,
South America / French Guiana / Macouria Tonate,1,South America,French Guiana,Macouria Tonate,GF,GUF,3.92595718,-53.2484462,4.9734877,-52.5105224,Macouria,Arrondissement of Cayenne,NA,French Guiana,French Guiana,Dhekelia Cantonment,FALSE,
South America / French Guiana / Mana,4,South America,French Guiana,Mana,GF,GUF,3.92595718,-53.2484462,5.6680095,-53.7789581,Mana,Arrondissement of St.-Laurent-du-Maroni,NA,French Guiana,French Guiana,Dhekelia Cantonment,FALSE,
South America / French Guiana / Maripasoula,12,South America,French Guiana,Maripasoula,GF,GUF,3.92595718,-53.2484462,3.64443,-54.033772,Maripasoula,Arrondissement of St.-Laurent-du-Maroni,NA,French Guiana,French Guiana,Dhekelia Cantonment,FALSE,
South America / French Guiana / Matoury,63,South America,French Guiana,Matoury,GF,GUF,3.92595718,-53.2484462,4.8317755,-52.3453726,NA,Arrondissement of Cayenne,NA,French Guiana,French Guiana,Dhekelia Cantonment,FALSE,
South America / French Guiana / Montsinery,1,South America,French Guiana,Montsinery,GF,GUF,3.92595718,-53.2484462,4.8947209,-52.5025224,Montsinery-Tonnegrande,Arrondissement of Cayenne,NA,French Guiana,French Guiana,Dhekelia Cantonment,FALSE,
South America / French Guiana / Montsinery-Tonnegran,1,South America,French Guiana,Montsinery-Tonnegran,GF,GUF,3.92595718,-53.2484462,4.8947209,-52.5025224,Montsinery-Tonnegrande,Arrondissement of Cayenne,NA,French Guiana,French Guiana,Dhekelia Cantonment,FALSE,
South America / French Guiana / Montsinery-Tonnegrande,3,South America,French Guiana,Montsinery-Tonnegrande,GF,GUF,3.92595718,-53.2484462,4.7188704,-52.4891909,Montsinery-Tonnegrande,Arrondissement of Cayenne,NA,French Guiana,French Guiana,Dhekelia Cantonment,FALSE,
South America / French Guiana / Montsinery Tonnegrande,1,South America,French Guiana,Montsinery Tonnegrande,GF,GUF,3.92595718,-53.2484462,4.7188704,-52.4891909,Montsinery-Tonnegrande,Arrondissement of Cayenne,NA,French Guiana,French Guiana,Dhekelia Cantonment,FALSE,
South America / French Guiana / NA,21,South America,French Guiana,NA,GF,GUF,3.92595718,-53.2484462,3.92595718,-53.2484462,Saul,Arrondissement of St.-Laurent-du-Maroni,NA,French Guiana,French Guiana,Dhekelia Cantonment,FALSE,
South America / French Guiana / Papaichton,4,South America,French Guiana,Papaichton,GF,GUF,3.92595718,-53.2484462,3.8138136,-54.1447402,Papaichton,Arrondissement of St.-Laurent-du-Maroni,NA,French Guiana,French Guiana,Dhekelia Cantonment,FALSE,
South America / French Guiana / Regina,4,South America,French Guiana,Regina,GF,GUF,3.92595718,-53.2484462,4.3096782,-52.134179,Regina,Arrondissement of Cayenne,NA,French Guiana,French Guiana,Dhekelia Cantonment,FALSE,
South America / French Guiana / Remire-Montjoly,37,South America,French Guiana,Remire-Montjoly,GF,GUF,3.92595718,-53.2484462,4.882726,-52.2868647,NA,Arrondissement of Cayenne,NA,French Guiana,French Guiana,Dhekelia Cantonment,FALSE,
South America / French Guiana / Rémire-Montjoly,2,South America,French Guiana,Rémire-Montjoly,GF,GUF,3.92595718,-53.2484462,4.882726,-52.2868647,NA,Arrondissement of Cayenne,NA,French Guiana,French Guiana,Dhekelia Cantonment,FALSE,
South America / French Guiana / Remire Montjoly,10,South America,French Guiana,Remire Montjoly,GF,GUF,3.92595718,-53.2484462,4.882726,-52.2868647,NA,Arrondissement of Cayenne,NA,French Guiana,French Guiana,Dhekelia Cantonment,FALSE,
South America / French Guiana / Rémire Montjoly,2,South America,French Guiana,Rémire Montjoly,GF,GUF,3.92595718,-53.2484462,4.882726,-52.2868647,NA,Arrondissement of Cayenne,NA,French Guiana,French Guiana,Dhekelia Cantonment,FALSE,
South America / French Guiana / Roura,2,South America,French Guiana,Roura,GF,GUF,3.92595718,-53.2484462,4.728494,-52.3254212,Roura,Arrondissement of Cayenne,NA,French Guiana,French Guiana,Dhekelia Cantonment,FALSE,
South America / French Guiana / Saint-Laurent du Maroni,1,South America,French Guiana,Saint-Laurent du Maroni,GF,GUF,3.92595718,-53.2484462,5.4838804,-54.0248906,Saint-Laurent-du-Maroni,Arrondissement of St.-Laurent-du-Maroni,NA,French Guiana,French Guiana,Dhekelia Cantonment,FALSE,
South America / French Guiana / Saint Georges,1,South America,French Guiana,Saint Georges,GF,GUF,3.92595718,-53.2484462,3.8925718,-51.807382,Saint-Georges,Arrondissement of Cayenne,NA,French Guiana,Amapá,Brazil,FALSE,
South America / French Guiana / Sinnamary,19,South America,French Guiana,Sinnamary,GF,GUF,3.92595718,-53.2484462,5.3746712,-52.9545991,Sinnamary,Arrondissement of Cayenne,NA,French Guiana,French Guiana,Dhekelia Cantonment,FALSE,
South America / French Guiana / St Georges,15,South America,French Guiana,St Georges,GF,GUF,3.92595718,-53.2484462,3.8925718,-51.807382,Saint-Georges,Arrondissement of Cayenne,NA,French Guiana,Amapá,Brazil,FALSE,
South America / French Guiana / St Laurent du Maroni,28,South America,French Guiana,St Laurent du Maroni,GF,GUF,3.92595718,-53.2484462,5.4838804,-54.0248906,Saint-Laurent-du-Maroni,Arrondissement of St.-Laurent-du-Maroni,NA,French Guiana,French Guiana,Dhekelia Cantonment,FALSE,
South America / French Guiana / St Laurent Du Maroni,31,South America,French Guiana,St Laurent Du Maroni,GF,GUF,3.92595718,-53.2484462,5.4838804,-54.0248906,Saint-Laurent-du-Maroni,Arrondissement of St.-Laurent-du-Maroni,NA,French Guiana,French Guiana,Dhekelia Cantonment,FALSE,
South America / French Guiana / Surinam,1,South America,French Guiana,Surinam,GF,GUF,3.92595718,-53.2484462,3.92595718,-53.2484462,Saul,Arrondissement of St.-Laurent-du-Maroni,NA,French Guiana,French Guiana,Dhekelia Cantonment,FALSE,
South America / Guyana / NA,63,South America,Guyana,NA,GY,GUY,4.79378052,-58.98202596,4.79378052,-58.98202596,NA,Potaro-Siparuni,NA,Guyana,Potaro-Siparuni,Guyana,TRUE,
South America / Paraguay / Acahay,1,South America,Paraguay,Acahay,PY,PRY,-23.22823896,-58.40014084,-25.9131411,-57.1154122,Acahay,Paraguarí,Acahay,Paraguay,Paraguarí,Paraguay,TRUE,
South America / Paraguay / Alto Parana,1,South America,Paraguay,Alto Parana,PY,PRY,-23.22823896,-58.40014084,-25.6075546,-54.9611836,NA,Alto Paraná,Tavapy,Paraguay,Alto Paraná,Paraguay,TRUE,
South America / Paraguay / Aregua,6,South America,Paraguay,Aregua,PY,PRY,-23.22823896,-58.40014084,-25.2991897,-57.4103451,Areguá,Central,Areguá,Paraguay,Central,Paraguay,TRUE,
South America / Paraguay / Areguá,1,South America,Paraguay,Areguá,PY,PRY,-23.22823896,-58.40014084,-25.2991897,-57.4103451,Areguá,Central,Areguá,Paraguay,Central,Paraguay,TRUE,
South America / Paraguay / Asuncion,176,South America,Paraguay,Asuncion,PY,PRY,-23.22823896,-58.40014084,-25.2637399,-57.575926,Asunción,Asunción,Asunción,Paraguay,Asunción,Paraguay,TRUE,
South America / Paraguay / Asunción,47,South America,Paraguay,Asunción,PY,PRY,-23.22823896,-58.40014084,-25.2637399,-57.575926,Asunción,Asunción,Asunción,Paraguay,Asunción,Paraguay,TRUE,
South America / Paraguay / Ayolas,2,South America,Paraguay,Ayolas,PY,PRY,-23.22823896,-58.40014084,-27.3863909,-56.8479781,Ayolas,Misiones,Ayolas,Paraguay,Misiones,Paraguay,TRUE,
South America / Paraguay / Benjamin Aceval,1,South America,Paraguay,Benjamin Aceval,PY,PRY,-23.22823896,-58.40014084,-24.9670799,-57.5476145,Berjamin Aceval,Presidente Hayes Department,Benjamín Aceval,Paraguay,Presidente Hayes,Paraguay,TRUE,
South America / Paraguay / Boqueron,19,South America,Paraguay,Boqueron,PY,PRY,-23.22823896,-58.40014084,-21.7449254,-60.9540073,NA,Boquerón,Mariscal José Félix Estigarribia,Paraguay,Boquerón,Paraguay,TRUE,
South America / Paraguay / Borja,4,South America,Paraguay,Borja,PY,PRY,-23.22823896,-58.40014084,-25.952688,-56.4971995,Borja,Guairá,Borja,Paraguay,Guairá,Paraguay,TRUE,
South America / Paraguay / Caaguazu,4,South America,Paraguay,Caaguazu,PY,PRY,-23.22823896,-58.40014084,-25.4645818,-56.013851,Caaguazú,Caaguazú,Caaguazú,Paraguay,Caaguazú,Paraguay,TRUE,
South America / Paraguay / Caazapa,2,South America,Paraguay,Caazapa,PY,PRY,-23.22823896,-58.40014084,-26.1827713,-56.3712327,Caazapá,Caazapá,Caazapá,Paraguay,Caazapá,Paraguay,TRUE,
South America / Paraguay / Campo9,4,South America,Paraguay,Campo9,PY,PRY,-23.22823896,-58.40014084,-25.3685622,-55.7078363,Doctor Juan Eulogio Estigarribia,Caaguazú,Doctor Juan Eulogio Estigarribia,Paraguay,Caaguazú,Paraguay,TRUE,
South America / Paraguay / Canindeyu,1,South America,Paraguay,Canindeyu,PY,PRY,-23.22823896,-58.40014084,-24.1378735,-55.6689636,Villa Ygatimí,Canindeyú,Villa Ygatimí,Paraguay,Canindeyú,Paraguay,TRUE,
South America / Paraguay / Capaita,1,South America,Paraguay,Capaita,PY,PRY,-23.22823896,-58.40014084,-25.3558871,-57.4407452,Capiatá,Central,Capiatá,Paraguay,Central,Paraguay,TRUE,
South America / Paraguay / Capiata,14,South America,Paraguay,Capiata,PY,PRY,-23.22823896,-58.40014084,-25.3558871,-57.4407452,Capiatá,Central,Capiatá,Paraguay,Central,Paraguay,TRUE,
South America / Paraguay / Capiatá,5,South America,Paraguay,Capiatá,PY,PRY,-23.22823896,-58.40014084,-25.3558871,-57.4407452,Capiatá,Central,Capiatá,Paraguay,Central,Paraguay,TRUE,
South America / Paraguay / Capiibary,1,South America,Paraguay,Capiibary,PY,PRY,-23.22823896,-58.40014084,-24.7406868,-56.0222113,Capiíbary,San Pedro,Capiibary,Paraguay,San Pedro,Paraguay,TRUE,
South America / Paraguay / Carapegua,2,South America,Paraguay,Carapegua,PY,PRY,-23.22823896,-58.40014084,-25.7643636,-57.2423411,Carapeguá,Paraguarí,Carapeguá,Paraguay,Paraguarí,Paraguay,TRUE,
South America / Paraguay / Carmelo Peralta,2,South America,Paraguay,Carmelo Peralta,PY,PRY,-23.22823896,-58.40014084,-21.6778166,-57.9148352,Puerto Carmelo Peralta,Alto Paraguay Department,Carmelo Peralta,Paraguay,Alto Paraguay,Paraguay,TRUE,
